"District_Name","SubCounty","Parish","Villagecode","CFService_ID","C2AQ3","C2AQ4","C2AQ5","C2AQ6","C2AQ7","C2AQ8","end_service_screen","Survey_Visit","Service_Response","Reason_Service_Not_Done"
110,110206,11020603,1102060309,6,3,,,,,,,1,1,
110,110206,11020603,1102060309,7,3,,,,,,,1,1,
110,110206,11020603,1102060309,8,2,"Kyalurangira Health Centre III",1.60000002384186,1,30,2,,1,1,
110,110206,11020603,1102060309,9,2,"Rakai  Hospital",16,6,60,1,,1,1,
110,110206,11020603,1102060309,10,3,,,,,,,1,1,
110,110206,11020603,1102060309,11,3,,,,,,,1,1,
110,110206,11020603,1102060309,12,3,,,,,,,1,1,
110,110206,11020603,1102060309,13,2,,6.40000009536743,6,30,1,,1,1,
110,110206,11020603,1102060309,14,3,,,,,,,1,1,
110,110206,11020603,1102060309,15,3,,,,,,,1,1,
110,110206,11020603,1102060309,16,2,,8,6,30,3,,1,1,
110,110206,11020603,1102060309,17,3,,,,,,,1,1,
110,110206,11020603,1102060309,18,2,,8,6,30,3,,1,1,
110,110206,11020603,1102060309,19,3,,,,,,,1,1,
110,110206,11020603,1102060309,20,2,,2.40000009536743,1,30,2,,1,1,
110,110206,11020603,1102060309,21,1,,0,1,0,3,,1,1,
110,110206,11020603,1102060309,22,1,,0,1,0,3,,1,1,
110,110206,11020603,1102060309,23,3,,,,,,,1,1,
110,110206,11020603,1102060309,24,2,,1.60000002384186,1,30,1,,1,1,
110,110206,11020603,1102060309,25,2,,6.40000009536743,6,60,1,,1,1,
110,110206,11020603,1102060309,26,3,,,,,,,1,1,
110,110206,11020603,1102060309,27,3,,,,,,,1,1,
110,110206,11020603,1102060309,28,3,,,,,,,1,1,
110,110206,11020603,1102060309,29,3,,,,,,,1,1,
110,110206,11020603,1102060309,30,3,,,,,,,1,1,
110,110206,11020603,1102060309,31,3,,,,,,,1,1,
110,110206,11020603,1102060309,32,2,,6.40000009536743,6,60,1,,1,1,
110,110206,11020603,1102060309,33,3,,,,,,,1,1,
110,110207,11020704,1102070403,1,1,"Kiwumulo Kooki Primary School",0.5,1,20,2,,2,1,
110,110207,11020704,1102070403,2,3,,,,,,,2,1,
110,110207,11020704,1102070403,3,2,"Ndagwe Secondary School",15,8,60,2,,2,1,
110,110207,11020704,1102070403,4,3,,,,,,,2,1,
110,110207,11020704,1102070403,5,3,,,,,,,2,1,
110,110207,11020704,1102070403,6,3,,,,,,,2,1,
110,110207,11020704,1102070403,7,2,"Kiwumulo Church of Uganda",0.5,1,20,1,,2,1,
110,110207,11020704,1102070403,8,2,"Kibuuka Health Centre II",6,1,60,2,,2,1,
110,110207,11020704,1102070403,9,2,"Rakai Hospital",45,2,90,2,,2,1,
110,110207,11020704,1102070403,10,2,"Lukwago's Clinic",13,6,30,1,,2,1,
110,110207,11020704,1102070403,11,3,,,,,,,2,1,
110,110207,11020704,1102070403,12,3,,,,,,,2,1,
110,110207,11020704,1102070403,13,2,,35,2,90,1,,2,1,
110,110207,11020704,1102070403,14,3,,,,,,,2,1,
110,110207,11020704,1102070403,15,2,,13,6,40,1,,2,1,
110,110207,11020704,1102070403,16,2,,13,6,40,2,,2,1,
110,110207,11020704,1102070403,17,2,,13,6,40,2,,2,1,
110,110207,11020704,1102070403,18,3,,,,,,,2,1,
110,110207,11020704,1102070403,19,3,,,,,,,2,1,
110,110207,11020704,1102070403,20,3,,,,,,,2,1,
110,110207,11020704,1102070403,21,2,,6,1,60,2,,2,1,
110,110207,11020704,1102070403,22,1,,0.100000001490116,1,5,3,,2,1,
110,110207,11020704,1102070403,23,2,,6,1,60,2,,2,1,
110,110207,11020704,1102070403,24,1,,0.200000002980232,1,10,1,,2,1,
110,110207,11020704,1102070403,25,1,,0.200000002980232,1,10,1,,2,1,
110,110207,11020704,1102070403,26,3,,,,,,,2,1,
110,110207,11020704,1102070403,27,3,,,,,,,2,1,
110,110207,11020704,1102070403,28,3,,,,,,,2,1,
110,110207,11020704,1102070403,29,3,,,,,,,2,1,
110,110207,11020704,1102070403,30,3,,,,,,,2,1,
110,110207,11020704,1102070403,31,3,,,,,,,2,1,
110,110207,11020704,1102070403,32,2,,6,1,60,2,,2,1,
110,110207,11020704,1102070403,33,3,,,,,,,2,1,
110,110305,11030501,1103050102,1,1,"BUYIISA PRIMARY SCHOOL",0.5,1,15,2,,2,1,
110,110305,11030501,1103050102,2,1,"ST. KENNEDY PRIMARY SCHOOL KAWULE",0,1,0,2,,2,1,
110,110305,11030501,1103050102,3,2,"KABUWOKO C/U SENIOR SECONDARY SCHOOL",4.80000019073486,1,75,1,,2,1,
110,110305,11030501,1103050102,4,2,"ST. JOHN KABUWOKO SENIOR SECONDARY SCHOOL",4.80000019073486,1,75,1,,2,1,
110,110305,11030501,1103050102,5,3,,,,,,,2,1,
110,110305,11030501,1103050102,6,3,,,,,,,2,1,
110,110305,11030501,1103050102,7,3,,,,,,,2,1,
110,110305,11030501,1103050102,8,1,"BUYIISA HEALTH CENTRE II",0.300000011920929,1,10,1,,2,1,
110,110305,11030501,1103050102,9,2,"KALISIZO HOSPITAL",8,6,30,1,,2,1,
110,110305,11030501,1103050102,10,1,"NO NAME",0,1,0,3,,2,1,
110,110305,11030501,1103050102,11,2,"ST. JOHN'S KABUWOKO HOSPITAL",8,6,30,1,,2,1,
110,110305,11030501,1103050102,12,3,,,,,,,2,1,
110,110305,11030501,1103050102,13,2,,8,6,30,1,,2,1,
110,110305,11030501,1103050102,14,2,,8,6,30,1,,2,1,
110,110305,11030501,1103050102,15,1,,0,1,0,2,,2,1,
110,110305,11030501,1103050102,16,2,,8,5,60,2,,2,1,
110,110305,11030501,1103050102,17,2,,8,6,30,2,,2,1,
110,110305,11030501,1103050102,18,3,,,,,,,2,1,
110,110305,11030501,1103050102,19,2,,3.20000004768372,1,30,1,,2,1,
110,110305,11030501,1103050102,20,1,,0,1,0,3,,2,1,
110,110305,11030501,1103050102,21,1,,0,1,0,3,,2,1,
110,110305,11030501,1103050102,22,1,,0,1,0,3,,2,1,
110,110305,11030501,1103050102,23,1,,0.5,1,15,3,,2,1,
110,110305,11030501,1103050102,24,1,,0.300000011920929,1,10,1,,2,1,
110,110305,11030501,1103050102,25,3,,,,,,,2,1,
110,110305,11030501,1103050102,26,3,,,,,,,2,1,
110,110305,11030501,1103050102,27,3,,,,,,,2,1,
110,110305,11030501,1103050102,28,3,,,,,,,2,1,
110,110305,11030501,1103050102,29,3,,,,,,,2,1,
110,110305,11030501,1103050102,30,3,,,,,,,2,1,
110,110305,11030501,1103050102,31,3,,,,,,,2,1,
110,110305,11030501,1103050102,32,2,,4.80000019073486,1,30,1,,2,1,
110,110305,11030501,1103050102,33,3,,,,,,,2,1,
110,110306,11030601,1103060102,1,2,"Kyotera Kasambya  primary school",0.5,1,15,2,,2,1,
110,110306,11030601,1103060102,2,1,"Green valley Primary School",0.300000011920929,1,10,2,,2,1,
110,110306,11030601,1103060102,3,2,"Kyotera central secondary School",1.5,1,40,2,,2,1,
110,110306,11030601,1103060102,4,2,"St. James Secondary School",1.5,1,40,2,,2,1,
110,110306,11030601,1103060102,5,2,"Kiteredde Technical Institute",2,6,15,1,,2,1,
110,110306,11030601,1103060102,6,3,,,,,,,2,1,
110,110306,11030601,1103060102,7,3,,,,,,,2,1,
110,110306,11030601,1103060102,8,2,"Kamwanyi Health Centre III",2,6,10,1,,2,1,
110,110306,11030601,1103060102,9,2,"Kalisizo Hospital",14.3999996185303,2,20,1,,2,1,
110,110306,11030601,1103060102,10,1,"Kyotera Moslem Medical Centre",0,1,0,1,,2,1,
110,110306,11030601,1103060102,11,3,,,,,,,2,1,
110,110306,11030601,1103060102,12,2,,0.300000011920929,1,10,1,,2,1,
110,110306,11030601,1103060102,13,2,,0.200000002980232,1,10,1,,2,1,
110,110306,11030601,1103060102,14,2,,0.300000011920929,1,10,1,,2,1,
110,110306,11030601,1103060102,15,2,,0.5,1,15,1,,2,1,
110,110306,11030601,1103060102,16,2,,0.5,1,15,1,,2,1,
110,110306,11030601,1103060102,17,2,,0.5,1,15,1,,2,1,
110,110306,11030601,1103060102,18,3,,,,,,,2,1,
110,110306,11030601,1103060102,19,2,,0.300000011920929,1,10,1,,2,1,
110,110306,11030601,1103060102,20,2,,0.5,1,20,2,,2,1,
110,110306,11030601,1103060102,21,1,,0,1,0,1,,2,1,
110,110306,11030601,1103060102,22,1,,0,1,0,3,,2,1,
110,110306,11030601,1103060102,23,3,,,,,,,2,1,
110,110306,11030601,1103060102,24,1,,0.200000002980232,1,5,1,,2,1,
110,110306,11030601,1103060102,25,1,,0,1,0,1,,2,1,
110,110306,11030601,1103060102,26,1,,0,1,0,2,,2,1,
110,110306,11030601,1103060102,27,3,,,,,,,2,1,
110,110306,11030601,1103060102,28,3,,,,,,,2,1,
110,110306,11030601,1103060102,29,3,,,,,,,2,1,
110,110306,11030601,1103060102,30,3,,,,,,,2,1,
110,110306,11030601,1103060102,31,3,,,,,,,2,1,
110,110306,11030601,1103060102,32,2,,0.300000011920929,1,5,1,,2,1,
110,110306,11030601,1103060102,33,3,,,,,,,2,1,
111,111102,11110201,1111020105,1,1,"Kabukongote Primary School",0,1,5,2,,2,1,
111,111102,11110201,1111020105,2,3,,,,,,,2,1,
111,111102,11110201,1111020105,3,3,,,,,,,2,1,
111,111102,11110201,1111020105,4,3,,,,,,,2,1,
111,111102,11110201,1111020105,5,3,,,,,,,2,1,
111,111102,11110201,1111020105,6,3,,,,,,,2,1,
111,111102,11110201,1111020105,7,3,,,,,,,2,1,
111,111102,11110201,1111020105,8,2,"Ntuusi Health Centre IV",12,6,40,1,,2,1,
111,111102,11110201,1111020105,9,3,,,,,,,2,1,
111,111102,11110201,1111020105,10,3,,,,,,,2,1,
111,111102,11110201,1111020105,11,3,,,,,,,2,1,
111,111102,11110201,1111020105,12,1,,0,1,5,3,,2,1,
111,111102,11110201,1111020105,13,3,,,,,,,2,1,
111,111102,11110201,1111020105,14,3,,,,,,,2,1,
111,111102,11110201,1111020105,15,3,,,,,,,2,1,
111,111102,11110201,1111020105,16,3,,,,,,,2,1,
111,111102,11110201,1111020105,17,3,,,,,,,2,1,
111,111102,11110201,1111020105,18,2,,8,1,120,3,,2,1,
111,111102,11110201,1111020105,19,3,,,,,,,2,1,
111,111102,11110201,1111020105,20,2,,20,1,0,2,,2,1,
111,111102,11110201,1111020105,21,2,,20,1,0,2,,2,1,
111,111102,11110201,1111020105,22,1,,12,1,15,2,,2,1,
111,111102,11110201,1111020105,23,3,,,,,,,2,1,
111,111102,11110201,1111020105,24,1,,12,1,120,3,,2,1,
111,111102,11110201,1111020105,25,1,,0,1,0,2,,2,1,
111,111102,11110201,1111020105,26,3,,,,,,,2,1,
111,111102,11110201,1111020105,27,3,,,,,,,2,1,
111,111102,11110201,1111020105,28,3,,,,,,,2,1,
111,111102,11110201,1111020105,29,3,,,,,,,2,1,
111,111102,11110201,1111020105,30,3,,,,,,,2,1,
111,111102,11110201,1111020105,31,3,,,,,,,2,1,
111,111102,11110201,1111020105,32,2,,2,1,20,2,,2,1,
111,111102,11110201,1111020105,33,3,,,,,,,2,1,
111,111202,11120204,1112020403,1,2,"NONGO PRIMARY SCHOOL",2,1,30,2,,2,1,
111,111202,11120204,1112020403,2,2,"NAMIREMBE PRIMARY SCHOOL",2,1,30,1,,2,1,
111,111202,11120204,1112020403,3,2,"COMPREHENSIVE SEED SENIOR SECONDARY SCHOOL",6,1,80,1,,2,1,
111,111202,11120204,1112020403,4,2,"ST. KIZITO SECONDARY SCHOOL",6,1,80,1,,2,1,
111,111202,11120204,1112020403,5,3,,,,,,,2,1,
111,111202,11120204,1112020403,6,3,,,,,,,2,1,
111,111202,11120204,1112020403,7,3,,,,,,,2,1,
111,111202,11120204,1112020403,8,2,"MATEETE HEALTH CENTRE III",6,1,80,1,,2,1,
111,111202,11120204,1112020403,9,3,,,,,,,2,1,
111,111202,11120204,1112020403,10,3,,,,,,,2,1,
111,111202,11120204,1112020403,11,2,"BAM HOSPITAL",6,1,80,1,,2,1,
111,111202,11120204,1112020403,12,3,,,,,,,2,1,
111,111202,11120204,1112020403,13,2,,6,1,80,1,,2,1,
111,111202,11120204,1112020403,14,3,,,,,,,2,1,
111,111202,11120204,1112020403,15,3,,,,,,,2,1,
111,111202,11120204,1112020403,16,3,,,,,,,2,1,
111,111202,11120204,1112020403,17,2,,6,1,80,3,,2,1,
111,111202,11120204,1112020403,18,2,,15,1,300,2,,2,1,
111,111202,11120204,1112020403,19,3,,,,,,,2,1,
111,111202,11120204,1112020403,20,2,,5,1,45,2,,2,1,
111,111202,11120204,1112020403,21,1,,0,1,0,2,,2,1,
111,111202,11120204,1112020403,22,1,,0,1,0,2,,2,1,
111,111202,11120204,1112020403,23,1,,0.5,1,10,3,,2,1,
111,111202,11120204,1112020403,24,3,,,,,,,2,1,
111,111202,11120204,1112020403,25,2,,6,1,80,1,,2,1,
111,111202,11120204,1112020403,26,3,,,,,,,2,1,
111,111202,11120204,1112020403,27,3,,,,,,,2,1,
111,111202,11120204,1112020403,28,3,,,,,,,2,1,
111,111202,11120204,1112020403,29,2,,2,5,30,3,,2,1,
111,111202,11120204,1112020403,30,3,,,,,,,2,1,
111,111202,11120204,1112020403,31,3,,,,,,,2,1,
111,111202,11120204,1112020403,32,2,,2.5,5,30,1,,2,1,
111,111202,11120204,1112020403,33,3,,,,,,,2,1,
111,111202,11120206,1112020618,1,1,"LWAMATENGO PRIMARY SCHOOL",0.300000011920929,1,10,2,,2,1,
111,111202,11120206,1112020618,2,2,"ST. JORDAN PRIMARY SCHOOL",2.40000009536743,1,60,2,,2,1,
111,111202,11120206,1112020618,3,2,"COMPREHENSIVE SEED SENIOR SECONDARY SCHOOL",14.8000001907349,5,60,2,,2,1,
111,111202,11120206,1112020618,4,2,"MAYILA COMMUNITY HIGH SCHOOL",5,5,40,2,,2,1,
111,111202,11120206,1112020618,5,3,,,,,,,2,1,
111,111202,11120206,1112020618,6,3,,,,,,,2,1,
111,111202,11120206,1112020618,7,3,,,,,,,2,1,
111,111202,11120206,1112020618,8,2,"NTETE HEALTH CENTRE",4.80000019073486,5,45,2,,2,1,
111,111202,11120206,1112020618,9,3,,,,,,,2,1,
111,111202,11120206,1112020618,10,3,,,,,,,2,1,
111,111202,11120206,1112020618,11,2,"BAM HOSPITAL (MUHUMUZA'S HOSPITAL)",14.8000001907349,5,60,2,,2,1,
111,111202,11120206,1112020618,12,3,,,,,,,2,1,
111,111202,11120206,1112020618,13,2,,14.8000001907349,5,60,1,,2,1,
111,111202,11120206,1112020618,14,3,,,,,,,2,1,
111,111202,11120206,1112020618,15,3,,,,,,,2,1,
111,111202,11120206,1112020618,16,3,,,,,,,2,1,
111,111202,11120206,1112020618,17,3,,,,,,,2,1,
111,111202,11120206,1112020618,18,3,,,,,,,2,1,
111,111202,11120206,1112020618,19,3,,,,,,,2,1,
111,111202,11120206,1112020618,20,1,,0,6,0,2,,2,1,
111,111202,11120206,1112020618,21,1,,0,6,0,3,,2,1,
111,111202,11120206,1112020618,22,1,,0,1,0,3,,2,1,
111,111202,11120206,1112020618,23,3,,,,,,,2,1,
111,111202,11120206,1112020618,24,2,,9,5,120,2,,2,1,
111,111202,11120206,1112020618,25,3,,,,,,,2,1,
111,111202,11120206,1112020618,26,3,,,,,,,2,1,
111,111202,11120206,1112020618,27,3,,,,,,,2,1,
111,111202,11120206,1112020618,28,3,,,,,,,2,1,
111,111202,11120206,1112020618,29,2,,1,1,20,3,,2,1,
111,111202,11120206,1112020618,30,3,,,,,,,2,1,
111,111202,11120206,1112020618,31,3,,,,,,,2,1,
111,111202,11120206,1112020618,32,2,,2,1,30,1,,2,1,
111,111202,11120206,1112020618,33,3,,,,,,,2,1,
112,112102,11210203,1121020302,1,1,"Kiwenda Church of Uganda Primary school",0.5,1,25,3,,2,1,
112,112102,11210203,1121020302,2,1,"Progressive Primary School",0.5,1,25,3,,2,1,
112,112102,11210203,1121020302,3,2,"Seed  Secondary School",6,5,60,2,,2,1,
112,112102,11210203,1121020302,4,2,"St. Bony Secondary School",9,1,60,2,,2,1,
112,112102,11210203,1121020302,5,3,,,,,,,2,1,
112,112102,11210203,1121020302,6,3,,,,,,,2,1,
112,112102,11210203,1121020302,7,3,,,,,,,2,1,
112,112102,11210203,1121020302,8,2,"Galiraaya Health Centre III",6,6,15,1,,2,1,
112,112102,11210203,1121020302,9,2,"Kayunga Hospital",90,4,90,1,,2,1,
112,112102,11210203,1121020302,10,3,,,,,,,2,1,
112,112102,11210203,1121020302,11,3,,,,,,,2,1,
112,112102,11210203,1121020302,12,3,,,,,,,2,1,
112,112102,11210203,1121020302,13,2,,90,4,90,1,,2,1,
112,112102,11210203,1121020302,14,2,,90,4,90,1,,2,1,
112,112102,11210203,1121020302,15,3,,,,,,,2,1,
112,112102,11210203,1121020302,16,3,,,,,,,2,1,
112,112102,11210203,1121020302,17,1,,0,1,0,2,,2,1,
112,112102,11210203,1121020302,18,3,,,,,,,2,1,
112,112102,11210203,1121020302,19,3,,,,,,,2,1,
112,112102,11210203,1121020302,20,1,,0,4,0,2,,2,1,
112,112102,11210203,1121020302,21,1,,0,1,0,3,,2,1,
112,112102,11210203,1121020302,22,1,,0,1,0,3,,2,1,
112,112102,11210203,1121020302,23,1,,0,1,0,3,,2,1,
112,112102,11210203,1121020302,24,1,,10,5,40,1,,2,1,
112,112102,11210203,1121020302,25,2,,90,4,60,1,,2,1,
112,112102,11210203,1121020302,26,3,,,,,,,2,1,
112,112102,11210203,1121020302,27,3,,,,,,,2,1,
112,112102,11210203,1121020302,28,3,,,,,,,2,1,
112,112102,11210203,1121020302,29,3,,,,,,,2,1,
112,112102,11210203,1121020302,30,3,,,,,,,2,1,
112,112102,11210203,1121020302,31,2,,10,6,30,2,,2,1,
112,112102,11210203,1121020302,32,2,,10,5,45,1,,2,1,
112,112102,11210203,1121020302,33,3,,,,,,,2,1,
112,112104,11210402,1121040209,1,2,"NAMABUGA PRIMARY SCHOOL",2,1,25,2,,2,1,
112,112104,11210402,1121040209,2,2,"TRUST QUALITY PRIMARY SCHOOL",2,1,25,2,,2,1,
112,112104,11210402,1121040209,3,2,"BRIGHT FUTURE SENIOR SECONDARY SCHOOL",6.40000009536743,5,90,1,,2,1,
112,112104,11210402,1121040209,4,2,"ST. MATHIAS MULUMBA SECONDARY SCHOOL",6.40000009536743,5,90,1,,2,1,
112,112104,11210402,1121040209,5,2,"BEMKO VOCATIONAL SCHOOL",11.1999998092651,5,120,1,,2,1,
112,112104,11210402,1121040209,6,3,,,,,,,2,1,
112,112104,11210402,1121040209,7,3,,,,,,,2,1,
112,112104,11210402,1121040209,8,2,"WABWOKO HEALTH CENTRE III",5.59999990463257,5,90,1,,2,1,
112,112104,11210402,1121040209,9,2,"KAYUNGA HOSPITAL",22,2,30,1,,2,1,
112,112104,11210402,1121040209,10,2,"MUTABLIKI'S CLINIC",6.40000009536743,5,30,1,,2,1,
112,112104,11210402,1121040209,11,3,,,,,,,2,1,
112,112104,11210402,1121040209,12,3,,,,,,,2,1,
112,112104,11210402,1121040209,13,2,,6.40000009536743,5,60,1,,2,1,
112,112104,11210402,1121040209,14,2,,22,2,30,1,,2,1,
112,112104,11210402,1121040209,15,2,,5.40000009536743,5,60,2,,2,1,
112,112104,11210402,1121040209,16,2,,5.40000009536743,5,60,2,,2,1,
112,112104,11210402,1121040209,17,2,,5.40000009536743,5,60,2,,2,1,
112,112104,11210402,1121040209,18,3,,,,,,,2,1,
112,112104,11210402,1121040209,19,3,,,,,,,2,1,
112,112104,11210402,1121040209,20,2,,5.40000009536743,5,60,2,,2,1,
112,112104,11210402,1121040209,21,1,,0,1,0,3,,2,1,
112,112104,11210402,1121040209,22,1,,0,1,0,3,,2,1,
112,112104,11210402,1121040209,23,1,,0.5,1,10,3,,2,1,
112,112104,11210402,1121040209,24,1,,0.5,1,10,2,,2,1,
112,112104,11210402,1121040209,25,2,,5.40000009536743,5,60,1,,2,1,
112,112104,11210402,1121040209,26,2,,6.40000009536743,5,120,1,,2,1,
112,112104,11210402,1121040209,27,3,,,,,,,2,1,
112,112104,11210402,1121040209,28,3,,,,,,,2,1,
112,112104,11210402,1121040209,29,3,,,,,,,2,1,
112,112104,11210402,1121040209,30,3,,,,,,,2,1,
112,112104,11210402,1121040209,31,3,,,,,,,2,1,
112,112104,11210402,1121040209,32,2,,5.40000009536743,5,60,1,,2,1,
112,112104,11210402,1121040209,33,3,,,,,,,2,1,
112,112203,11220301,1122030104,1,2,"Mugema Primary School",2,1,40,2,,2,1,
112,112203,11220301,1122030104,2,2,"Top care primary School",3,1,60,1,,2,1,
112,112203,11220301,1122030104,3,2,"Martry Senior Secondary School",6,8,30,1,,2,1,
112,112203,11220301,1122030104,4,2,"Kaazi Senior Secondary School",6,8,30,2,,2,1,
112,112203,11220301,1122030104,5,2,"Vocational College",6,8,20,1,,2,1,
112,112203,11220301,1122030104,6,3,,,,,,,2,1,
112,112203,11220301,1122030104,7,1,"FAL Class",1.5,1,30,2,,2,1,
112,112203,11220301,1122030104,8,2,"Busaale Health Centre II",3,1,40,1,,2,1,
112,112203,11220301,1122030104,9,3,,,,,,,2,1,
112,112203,11220301,1122030104,10,2,"Maama Vicky Clinic",1.5,1,20,1,,2,1,
112,112203,11220301,1122030104,11,2,"Naggalama Hospital",15,2,90,1,,2,1,
112,112203,11220301,1122030104,12,2,,6,6,15,1,,2,1,
112,112203,11220301,1122030104,13,2,,6,6,15,1,,2,1,
112,112203,11220301,1122030104,14,3,,,,,,,2,1,
112,112203,11220301,1122030104,15,2,,6,6,15,1,,2,1,
112,112203,11220301,1122030104,16,2,,6,6,15,1,,2,1,
112,112203,11220301,1122030104,17,2,,6,6,15,1,,2,1,
112,112203,11220301,1122030104,18,3,,,,,,,2,1,
112,112203,11220301,1122030104,19,2,,19,6,15,1,,2,1,
112,112203,11220301,1122030104,20,1,,0.699999988079071,1,15,2,,2,1,
112,112203,11220301,1122030104,21,1,,0.699999988079071,1,10,2,,2,1,
112,112203,11220301,1122030104,22,1,,0.300000011920929,1,5,3,,2,1,
112,112203,11220301,1122030104,23,1,,0,1,10,1,,2,1,
112,112203,11220301,1122030104,24,2,,6,6,10,3,,2,1,
112,112203,11220301,1122030104,25,2,,6,6,15,2,,2,1,
112,112203,11220301,1122030104,26,3,,,,,,,2,1,
112,112203,11220301,1122030104,27,3,,,,,,,2,1,
112,112203,11220301,1122030104,28,3,,,,,,,2,1,
112,112203,11220301,1122030104,29,3,,,,,,,2,1,
112,112203,11220301,1122030104,30,3,,,,,,,2,1,
112,112203,11220301,1122030104,31,3,,,,,,,2,1,
112,112203,11220301,1122030104,32,2,,4,6,15,1,,2,1,
112,112203,11220301,1122030104,33,3,,,,,,,2,1,
112,112204,11220403,1122040303,1,2,"Namagabi UMEA Primary School",1,1,30,2,,2,1,
112,112204,11220403,1122040303,2,1,"Gloria Intergrated School",0,1,10,2,,2,1,
112,112204,11220403,1122040303,3,2,"Greenvain Secondary School",0.5,1,20,2,,2,1,
112,112204,11220403,1122040303,4,2,"Namagabi Secondary School",1,1,30,1,,2,1,
112,112204,11220403,1122040303,5,2,"Bishop Technical School",1,1,30,1,,2,1,
112,112204,11220403,1122040303,6,3,,,,,,,2,1,
112,112204,11220403,1122040303,7,3,,,,,,,2,1,
112,112204,11220403,1122040303,8,3,,,,,,,2,1,
112,112204,11220403,1122040303,9,2,"Kayunga Hospital",1.5,6,10,2,,2,1,
112,112204,11220403,1122040303,10,3,,,,,,,2,1,
112,112204,11220403,1122040303,11,3,,,,,,,2,1,
112,112204,11220403,1122040303,12,2,,0.5,1,20,2,,2,1,
112,112204,11220403,1122040303,13,2,,1.5,1,45,1,,2,1,
112,112204,11220403,1122040303,14,2,,1.5,1,45,1,,2,1,
112,112204,11220403,1122040303,15,2,,1.5,1,45,1,,2,1,
112,112204,11220403,1122040303,16,2,,1.5,5,30,1,,2,1,
112,112204,11220403,1122040303,17,2,,1.5,1,35,1,,2,1,
112,112204,11220403,1122040303,18,3,,,,,,,2,1,
112,112204,11220403,1122040303,19,2,,0.5,1,20,2,,2,1,
112,112204,11220403,1122040303,20,1,,0,1,0,2,,2,1,
112,112204,11220403,1122040303,21,1,,0,1,0,3,,2,1,
112,112204,11220403,1122040303,22,1,,0,1,0,3,,2,1,
112,112204,11220403,1122040303,23,2,,0,1,0,3,,2,1,
112,112204,11220403,1122040303,24,1,,1.5,1,45,1,,2,1,
112,112204,11220403,1122040303,25,1,,0.5,1,20,1,,2,1,
112,112204,11220403,1122040303,26,2,,1.5,1,30,2,,2,1,
112,112204,11220403,1122040303,27,3,,,,,,,2,1,
112,112204,11220403,1122040303,28,3,,,,,,,2,1,
112,112204,11220403,1122040303,29,3,,,,,,,2,1,
112,112204,11220403,1122040303,30,3,,,,,,,2,1,
112,112204,11220403,1122040303,31,3,,,,,,,2,1,
112,112204,11220403,1122040303,32,2,,0.5,1,20,2,,2,1,
112,112204,11220403,1122040303,33,3,,,,,,,2,1,
113,113105,11310504,1131050402,1,2,"Bulega Primary School",3,1,40,2,,2,1,
113,113105,11310504,1131050402,2,1,"Lakeside Primary School",0.699999988079071,1,15,2,,2,1,
113,113105,11310504,1131050402,3,2,"Entebbe Secondary School",12,2,40,1,,2,1,
113,113105,11310504,1131050402,4,2,"St.Lawrence Secondary School",4.5,8,30,1,,2,1,
113,113105,11310504,1131050402,5,3,,,,,,,2,1,
113,113105,11310504,1131050402,6,3,,,,,,,2,1,
113,113105,11310504,1131050402,7,3,,,,,,,2,1,
113,113105,11310504,1131050402,8,2,"Nalugala Health Centre II",3,1,40,2,,2,1,
113,113105,11310504,1131050402,9,2,"Entebbe Hospital",15,2,40,1,,2,1,
113,113105,11310504,1131050402,10,2,"Dr.Njego's Clinic",12,2,30,1,,2,1,
113,113105,11310504,1131050402,11,2,"Kisubi Hospital",12,2,30,1,,2,1,
113,113105,11310504,1131050402,12,2,,10,6,20,1,,2,1,
113,113105,11310504,1131050402,13,2,,12,2,30,1,,2,1,
113,113105,11310504,1131050402,14,2,,15,2,40,1,,2,1,
113,113105,11310504,1131050402,15,2,,12,2,30,1,,2,1,
113,113105,11310504,1131050402,16,2,,12,2,30,1,,2,1,
113,113105,11310504,1131050402,17,2,,12,2,30,1,,2,1,
113,113105,11310504,1131050402,18,3,,,,,,,2,1,
113,113105,11310504,1131050402,19,3,,,,,,,2,1,
113,113105,11310504,1131050402,20,3,,,,,,,2,1,
113,113105,11310504,1131050402,21,1,,0,1,0,1,,2,1,
113,113105,11310504,1131050402,22,1,,0.5,1,10,2,,2,1,
113,113105,11310504,1131050402,23,2,,8,6,15,1,,2,1,
113,113105,11310504,1131050402,24,2,,15,2,40,3,,2,1,
113,113105,11310504,1131050402,25,2,,15,2,40,3,,2,1,
113,113105,11310504,1131050402,26,3,,,,,,,2,1,
113,113105,11310504,1131050402,27,3,,,,,,,2,1,
113,113105,11310504,1131050402,28,3,,,,,,,2,1,
113,113105,11310504,1131050402,29,3,,,,,,,2,1,
113,113105,11310504,1131050402,30,3,,,,,,,2,1,
113,113105,11310504,1131050402,31,3,,,,,,,2,1,
113,113105,11310504,1131050402,32,2,,9,6,15,3,,2,1,
113,113105,11310504,1131050402,33,3,,,,,,,2,1,
113,113105,11310505,1131050505,1,1,"Nkumba primary scool",1,1,30,1,,2,1,
113,113105,11310505,1131050505,2,2,"Kisakye primary school",3,1,60,1,,2,1,
113,113105,11310505,1131050505,3,2,"Entebbe S. S",8,2,30,1,,2,1,
113,113105,11310505,1131050505,4,1,"Nkumba secondary school",1,1,30,1,,2,1,
113,113105,11310505,1131050505,5,2,"Hysi link vocational school",1,1,30,1,,2,1,
113,113105,11310505,1131050505,6,3,,,,,,,2,1,
