"HHID","PID","w1aq7","w1aq8","h1aq1a","h1aq3a","h1aq3b","h1aq4a","h1aq4b","urban","DynID","ea","year","month","day","region","regurb","result_code","sregion","rotate","consumption_status","wgt_X","HHID_old","wgt","wave","age","wgt_wm"
"H17310-04-01","P17310-006",1,,214,214108,"Kigandalo",21410801,"Bugondo",0,17310,173,2014,5,"22",2,20,1,4,1,1,2272.64404296875,2143000310,6762.17041015625,4,16,4215.36767578125
"H17310-04-01","P17310-005",1,,214,214108,"Kigandalo",21410801,"Bugondo",0,17310,173,2014,5,"22",2,20,1,4,1,1,2272.64404296875,2143000310,6762.17041015625,4,18,4215.36767578125
"H17401-04-01","P17401-003",1,,215,215120,"Sironko Tc",21512002,"Industrial",1,17401,174,2014,7,"31",2,21,1,5,1,1,1467.73278808594,,842.110412597656,4,21,22168.423828125
"H17401-04-01","P17401-002",1,,215,215120,"Sironko Tc",21512002,"Industrial",1,17401,174,2014,2,"21",2,21,1,5,1,1,1467.73278808594,2151000101,1122.81396484375,4,37,892.517333984375
"H17401-04-02","P17401-003",1,,215,215120,"Sironko Tc",21512002,"Industrial",1,17401,174,2014,7,"31",2,21,1,5,1,1,1467.73278808594,,842.110412597656,4,21,616.949157714844
"H17404-04-01","P17404-002",1,,215,215120,"Sironko Tc",21512002,"Industrial",1,17404,174,2014,2,"21",2,21,1,5,1,1,2935.46557617188,2151000104,1113.7373046875,4,35,885.302368164063
"H17406-04-01","P17406-011",1,,215,215120,"Sironko Tc",21512002,"Industrial",1,17406,174,2014,2,"21",2,21,1,5,1,1,1467.73278808594,2151000106,2021.06506347656,4,21,1480.67797851563
"H17408-04-01","P17408-001",1,,215,215104,"Bukhulo",21510408,"Mafudu",0,17408,174,2014,8,"02",2,20,1,5,1,1,2935.46557617188,2151000108,0,4,35,0
"H17409-04-01","P17409-002",1,,215,215120,"Sironko Tc",21512002,"Industrial",1,17409,174,2014,8,"01",2,21,1,5,1,1,2935.46557617188,2151000109,1263.16564941406,4,41,1004.08197021484
"H17409-04-01","P17409-004",1,,215,215120,"Sironko Tc",21512002,"Industrial",1,17409,174,2014,8,"01",2,21,1,5,1,1,2935.46557617188,2151000109,1263.16564941406,4,18,787.425842285156
"H17410-04-01","P17410-010",1,,215,215120,"Sironko Tc",21512002,"Industrial",1,17410,174,2014,7,"31",2,21,1,5,1,1,2935.46557617188,2151000110,576.99267578125,4,22,422.717895507813
"H17410-04-01","P17410-005",1,,215,215120,"Sironko Tc",21512002,"Industrial",1,17410,174,2014,7,"31",2,21,1,5,1,1,2935.46557617188,2151000110,576.99267578125,4,16,359.682800292969
"H17502-04-01","P17502-001",1,,215,215109,"Bumalimba",21510902,"Bumulisya",0,17502,175,2014,3,"23",2,20,1,5,1,1,2935.46557617188,2153000202,5864.2919921875,4,29,4364.0224609375
"H17503-04-01","P17503-004",1,,215,215109,"Bumalimba",21510902,"Bumulisya",0,17503,175,2014,3,"22",2,20,1,5,1,1,2935.46557617188,2153000203,6475.56884765625,4,15,4036.70751953125
"H17503-04-01","P17503-002",1,,215,215109,"Bumalimba",21510902,"Bumulisya",0,17503,175,2014,3,"22",2,20,1,5,1,1,2935.46557617188,2153000203,6475.56884765625,4,33,5147.38623046875
"H17503-04-01","P17503-010",1,,215,215109,"Bumalimba",21510902,"Bumulisya",0,17503,175,2014,3,"22",2,20,1,5,1,1,2935.46557617188,2153000203,6475.56884765625,4,16,4036.70751953125
"H17504-04-02","P17504-009",1,,215,215103,"Buhugu",21510301,"Bugibugi",0,17504,175,2013,9,"30",2,20,1,5,1,1,2935.46557617188,,3697.41284179688,4,18,2304.87475585938
"H17506-04-01","P17506-010",1,,215,215109,"Bumalimba",21510902,"Bumulisya",0,17506,175,2014,3,"23",2,20,1,5,1,1,2935.46557617188,2153000206,1321.54467773438,4,19,823.817932128906
"H17506-04-01","P17506-009",1,,215,215109,"Bumalimba",21510902,"Bumulisya",0,17506,175,2014,3,"23",2,20,1,5,1,1,2935.46557617188,2153000206,1321.54467773438,4,39,1050.48706054688
"H17509-04-01","P17509-005",1,,215,215103,"Buhugu",21510301,"Bugibugi",0,17509,175,2013,10,"01",2,20,1,5,1,1,2935.46557617188,2153000209,2280.55786132813,4,17,1421.64270019531
"H17511-04-02","P17511-015",1,,215,215109,"Bumalimba",21510902,"Bumulisya",0,17511,175,2013,9,"30",2,20,1,5,1,1,978.488586425781,,1613.89501953125,4,19,1005.35455322266
"H17511-04-03","P17511-017",1,,215,215109,"Bumalimba",21510902,"Bumulisya",0,17511,175,2013,9,"30",2,20,1,5,1,1,978.488586425781,,1210.42126464844,4,23,886.781982421875
"H17601-04-01","P17601-003",1,,215,215115,"Buwalasi",21511502,"Bugusege",0,17601,176,2013,12,"14",2,20,1,5,1,1,2935.46557617188,2153000401,3594.66625976563,4,19,2240.82495117188
"H17604-04-01","P17604-001",1,,215,215115,"Buwalasi",21511502,"Bugusege",0,17604,176,2013,12,"15",2,20,1,5,1,1,2935.46557617188,2153000404,0,4,41,0
"H17604-04-01","P17604-002",1,,215,215115,"Buwalasi",21511502,"Bugusege",0,17604,176,2013,12,"15",2,20,1,5,1,1,2935.46557617188,2153000404,0,4,20,0
"H17606-04-01","P17606-002",1,,215,215115,"Buwalasi",21511503,"Bumudu",0,17606,176,2013,12,"14",2,20,1,5,1,1,2935.46557617188,2153000406,20780.2890625,4,44,16518.11328125
"H17606-04-01","P17606-005",1,,215,215115,"Buwalasi",21511503,"Bumudu",0,17606,176,2013,12,"14",2,20,1,5,1,1,2935.46557617188,2153000406,20780.2890625,4,16,12953.912109375
"H17608-04-02","P17608-003",1,,215,215116,"Buwasa",21511601,"Bugusege",0,17608,176,2014,8,"02",2,20,1,5,1,1,1467.73278808594,,3344.66552734375,4,24,2450.37768554688
"H17609-04-01","P17609-002",1,,215,215115,"Buwalasi",21511503,"Bumudu",0,17609,176,2013,12,"15",2,20,1,5,1,1,2935.46557617188,2153000409,2700.7255859375,4,45,2146.78881835938
"H17703-04-01","P17703-002",1,,225,225103,"Bulaago",22510304,"Dooba",0,17703,177,2013,10,"24",2,20,1,4,1,1,2935.46557617188,2153000603,2229.14819335938,4,26,1658.86218261719
"H17705-04-02","P17705-002",1,,212,212107,"Osukuru",21210704,"Osukuru",1,17705,177,2013,11,"26",2,21,1,5,1,1,2935.46557617188,,1419.6650390625,4,27,1040.07873535156
"H17707-04-03","P17707-007",1,,225,225103,"Bulaago",22510304,"Dooba",0,17707,177,2014,4,"10",2,20,1,4,1,1,978.488586425781,215300060705,13564.9580078125,4,40,10782.6943359375
"H17707-04-04","P17707-017",1,,108,108305,"Ntunda",10830502,"Kyabazala",0,17707,177,2014,10,"18",1,10,1,3,1,1,978.488586425781,,0,4,22,0
"H17708-04-02","P17708-016",1,,225,225103,"Bulaago",22510304,"Dooba",0,17708,177,2014,10,"13",2,20,1,4,1,1,1467.73278808594,,4666.76171875,4,20,2949.22827148438
"H17709-04-01","P17709-002",1,,225,225103,"Bulaago",22510304,"Dooba",0,17709,177,2013,10,"24",2,20,1,4,1,1,2935.46557617188,2153000609,5637.384765625,4,30,4130.07568359375
"H18001-04-02","P18001-006",1,,302,302105,"Inomo",30210502,"Agwiciri",0,18001,180,2013,11,"29",3,30,1,6,1,1,1102.41516113281,,0,4,20,0
"H18007-04-01","P18007-002",1,,302,302203,"Apac Tc",30220302,"Western Ward",1,18007,180,2013,11,"29",3,31,1,6,1,1,2204.83032226563,3021000207,2221.25756835938,4,42,2352.798828125
"H18012-04-01","P18012-004",1,,302,302203,"Apac Tc",30220302,"Western Ward",1,18012,180,2014,6,"02",3,31,1,6,1,1,2204.83032226563,3021000212,2399.79223632813,4,24,3583.685546875
"H18012-04-01","P18012-002",1,,302,302203,"Apac Tc",30220302,"Western Ward",1,18012,180,2014,6,"02",3,31,1,6,1,1,2204.83032226563,3021000212,2399.79223632813,4,41,2541.90600585938
"H18013-04-01","P18013-002",1,,302,302203,"Apac Tc",30220302,"Western Ward",1,18013,180,2014,6,"03",3,31,1,6,1,1,2204.83032226563,3021000213,1290.59826660156,4,29,1957.66491699219
"H18102-04-01","P18102-003",1,,325,325101,"Aboke",32510102,"Apach",0,18102,181,2014,3,"18",3,30,1,6,1,1,2204.83032226563,3023000302,5572.8818359375,4,20,2609.72827148438
"H18103-04-01","P18103-003",1,,325,325101,"Aboke",32510102,"Apach",0,18103,181,2013,9,"30",3,30,1,6,1,1,734.943481445313,3023000303,9366.126953125,4,20,4386.0693359375
"H18103-04-03","P18103-011",1,,307,307108,"Ngetta",30710806,"Telela",0,18103,181,2014,10,"19",3,30,1,6,1,1,734.943481445313,302300030307,3091.0185546875,4,24,4688.66162109375
"H18104-04-02","P18104-008",1,,325,325101,"Aboke",32510102,"Apach",0,18104,181,2013,9,"30",3,30,1,6,1,1,551.207580566406,302300030403,7662.7119140625,4,41,8116.49169921875
"H18104-04-03","P18104-016",1,,325,325101,"Aboke",32510102,"Apach",0,18104,181,2013,10,"01",3,30,1,6,1,1,551.207580566406,302300030404,5108.47509765625,4,18,2425.21435546875
"H18105-04-01","P18105-002",1,,325,325101,"Aboke",32510102,"Apach",0,18105,181,2013,10,"01",3,30,1,6,1,1,2204.83032226563,3023000305,1686.01013183594,4,34,1785.85437011719
"H18105-04-01","P18105-003",1,,325,325101,"Aboke",32510102,"Apach",0,18105,181,2013,10,"01",3,30,1,6,1,1,2204.83032226563,3023000305,1686.01013183594,4,16,789.542724609375
"H18106-04-01","P18106-005",1,,325,325101,"Aboke",32510102,"Apach",0,18106,181,2014,3,"04",3,30,1,6,1,1,2204.83032226563,3023000306,2248.01342773438,4,25,3409.935546875
"H18108-04-01","P18108-001",1,,325,325101,"Aboke",32510102,"Apach",0,18108,181,2014,3,"18",3,30,1,6,1,1,2204.83032226563,3023000308,2158.669921875,4,39,2286.50463867188
"H18109-04-01","P18109-002",1,,325,325101,"Aboke",32510102,"Apach",0,18109,181,2014,3,"19",3,30,1,6,1,1,2204.83032226563,3023000309,5995.416015625,4,34,6350.4599609375
"H18110-04-01","P18110-002",1,,325,325101,"Aboke",32510102,"Apach",0,18110,181,2014,3,"18",3,30,1,6,1,1,2204.83032226563,3023000310,2591.36328125,4,46,2744.82177734375
"H18201-04-01","P18201-002",1,,325,325103,"Alito",32510301,"Alito",0,18201,182,2014,1,"22",3,30,1,6,1,1,2204.83032226563,3023000501,1615.30883789063,4,32,1710.96618652344
"H18202-04-02","P18202-016",1,,307,307109,"Ogur",30710909,"Okwaloamara",0,18202,182,2014,7,"29",3,30,1,6,1,1,367.4716796875,3023000502,2790.2978515625,4,24,4166.83984375
"H18202-04-03","P18202-019",1,,307,307105,"Aromo",30710501,"Acutkumu",0,18202,182,2014,7,"28",3,30,1,6,1,1,367.4716796875,302300050202,2916.27758789063,4,21,4423.60302734375
"H18202-04-04","P18202-002",1,,307,307105,"Aromo",30710501,"Acutkumu",0,18202,182,2014,7,"27",3,30,1,6,1,1,367.4716796875,302300050205,0,4,42,0
"H18203-04-01","P18203-004",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18203,182,2014,1,"22",3,30,1,6,1,1,2204.83032226563,3023000503,4189.05224609375,4,17,1961.69384765625
"H18203-04-01","P18203-003",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18203,182,2014,1,"22",3,30,1,6,1,1,2204.83032226563,3023000503,4189.05224609375,4,19,1961.69384765625
"H18203-04-01","P18203-002",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18203,182,2014,1,"22",3,30,1,6,1,1,2204.83032226563,3023000503,4189.05224609375,4,37,4437.12451171875
"H18204-04-02","P18204-003",1,,307,307109,"Ogur",30710905,"Aler",0,18204,182,2014,8,"05",3,30,1,6,1,1,1102.41516113281,,969.328979492188,4,19,460.182464599609
"H18205-04-01","P18205-002",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18205,182,2014,1,"22",3,30,1,6,1,1,1102.41516113281,3023000505,1346.09069824219,4,32,1425.80517578125
"H18205-04-01","P18205-003",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18205,182,2014,8,"04",3,30,1,6,1,1,1102.41516113281,,0,4,20,0
"H18205-04-02","P18205-003",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18205,182,2014,8,"04",3,30,1,6,1,1,1102.41516113281,,0,4,20,0
"H18206-04-01","P18206-007",1,,325,325103,"Alito",32510306,"Barongin",0,18206,182,2014,8,"03",3,30,1,6,1,1,1102.41516113281,3023000506,2298.16479492188,4,16,1076.208984375
"H18206-04-02","P18206-006",1,,307,307109,"Ogur",30710907,"Lwala",0,18206,182,2014,8,"05",3,30,1,6,1,1,1102.41516113281,,1072.47692871094,4,18,509.151245117188
"H18207-04-01","P18207-007",1,,325,325103,"Alito",32510301,"Alito",0,18207,182,2014,7,"28",3,30,1,6,1,1,1102.41516113281,3023000507,1794.78759765625,4,18,852.063415527344
"H18208-04-01","P18208-002",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18208,182,2014,1,"22",3,30,1,6,1,1,2204.83032226563,3023000508,2544.48852539063,4,36,2695.17114257813
"H18209-04-01","P18209-002",1,,325,325103,"Alito",32510301,"Alito",0,18209,182,2014,7,"28",3,30,1,6,1,1,1102.41516113281,3023000509,5585.4033203125,4,45,5916.16650390625
"H18209-04-02","P18209-008",1,,325,325103,"Alito",32510301,"Alito",0,18209,182,2014,7,"29",3,30,1,6,1,1,1102.41516113281,,1861.80102539063,4,18,883.877563476563
"H18210-04-01","P18210-002",1,,307,307105,"Aromo",30710503,"Apuce",0,18210,182,2014,7,"28",3,30,1,6,1,1,440.966064453125,2302300051007,0,4,43,0
"H18210-04-01","P18210-004",1,,307,307201,"Adyel",30720103,"Kirombe",0,18210,182,2014,8,"03",3,30,1,6,1,1,440.966064453125,302300051004,4449.81103515625,4,16,103468.453125
"H18210-04-01","P18210-004",1,,307,307201,"Adyel",30720103,"Kirombe",0,18210,182,2014,8,"03",3,30,1,6,1,1,440.966064453125,302300051004,4449.81103515625,4,16,103468.453125
"H18210-04-02","P18210-010",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18210,182,2014,7,"29",3,30,1,6,1,1,440.966064453125,3023000510,7787.169921875,4,46,8248.3203125
"H18210-04-03","P18210-030",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18210,182,2014,7,"29",3,30,1,6,1,1,440.966064453125,302300051003,0,4,27,0
"H18210-04-04","P18210-004",1,,307,307201,"Adyel",30720103,"Kirombe",0,18210,182,2014,8,"03",3,30,1,6,1,1,440.966064453125,302300051004,4449.81103515625,4,16,2083.80493164063
"H18210-04-04","P18210-024",1,,307,307201,"Adyel",30720103,"Kirombe",0,18210,182,2014,8,"03",3,30,1,6,1,1,440.966064453125,302300051004,4449.81103515625,4,27,6749.76806640625
"H18210-04-04","P18210-004",1,,307,307201,"Adyel",30720103,"Kirombe",0,18210,182,2014,8,"03",3,30,1,6,1,1,440.966064453125,302300051004,4449.81103515625,4,16,2083.80493164063
"H18210-04-05","P18210-045",1,,307,307107,"Lira",30710704,"Omito",0,18210,182,2014,8,"03",3,30,1,6,1,1,440.966064453125,302300051008,2966.541015625,4,15,1389.20336914063
"H18210-04-05","P18210-019",1,,307,307107,"Lira",30710704,"Omito",0,18210,182,2014,8,"03",3,30,1,6,1,1,440.966064453125,302300051008,2966.541015625,4,29,4499.845703125
"H18301-04-01","P18301-019",1,,325,325103,"Alito",32510306,"Barongin",0,18301,183,2014,4,"16",3,30,1,6,1,1,314.975738525391,2302300080102,5537.162109375,4,18,2593.0009765625
"H18301-04-01","P18301-005",1,,325,325103,"Alito",32510306,"Barongin",0,18301,183,2014,4,"16",3,30,1,6,1,1,314.975738525391,2302300080102,5537.162109375,4,20,2593.0009765625
"H18301-04-01","P18301-020",1,,325,325103,"Alito",32510306,"Barongin",0,18301,183,2014,4,"16",3,30,1,6,1,1,314.975738525391,2302300080102,5537.162109375,4,16,2593.0009765625
"H18301-04-01","P18301-016",1,,325,325103,"Alito",32510306,"Barongin",0,18301,183,2014,4,"16",3,30,1,6,1,1,314.975738525391,2302300080102,5537.162109375,4,49,5865.06884765625
"H18301-04-02","P18301-001",1,,325,325103,"Alito",32510306,"Barongin",0,18301,183,2014,4,"17",3,30,1,6,1,1,314.975738525391,2302300080104,0,4,23,0
"H18301-04-03","P18301-026",1,,325,325103,"Alito",32510306,"Barongin",0,18301,183,2014,4,"16",3,30,1,6,1,1,314.975738525391,2302300080110,2010.02416992188,4,25,3048.93774414063
"H18301-04-05","P18301-043",1,,307,307105,"Aromo",30710508,"Walela",0,18301,183,2014,7,"28",3,30,1,6,1,1,314.975738525391,3023000801,969.00341796875,4,19,453.775207519531
"H18301-04-05","P18301-040",1,,307,307105,"Aromo",30710508,"Walela",0,18301,183,2014,7,"28",3,30,1,6,1,1,314.975738525391,3023000801,969.00341796875,4,45,1026.38708496094
"H18301-04-05","P18301-041",1,,307,307105,"Aromo",30710508,"Walela",0,18301,183,2014,7,"28",3,30,1,6,1,1,314.975738525391,3023000801,969.00341796875,4,25,1447.04333496094
"H18301-04-06","P18301-012",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18301,183,2014,8,"04",3,30,1,6,1,1,314.975738525391,302300080103,0,4,23,0
"H18301-04-07","P18301-050",1,,325,325107,"Okwerodot",32510701,"Adellogo",0,18301,183,2014,8,"04",3,30,1,6,1,1,314.975738525391,,0,4,29,0
"H18305-04-01","P18305-004",1,,325,325103,"Alito",32510306,"Barongin",0,18305,183,2013,10,"26",3,30,1,6,1,1,2204.83032226563,3023000805,0,4,41,0
"H18306-04-01","P18306-001",1,,325,325103,"Alito",32510306,"Barongin",0,18306,183,2013,10,"26",3,30,1,6,1,1,2204.83032226563,3023000806,578.51708984375,4,43,612.776428222656
"H18307-04-01","P18307-001",1,,325,325103,"Alito",32510306,"Barongin",0,18307,183,2013,10,"25",3,30,1,6,1,1,2204.83032226563,3023000807,1148.44873046875,4,43,1216.458984375
"H18307-04-01","P18307-006",1,,325,325103,"Alito",32510306,"Barongin",0,18307,183,2013,10,"25",3,30,1,6,1,1,2204.83032226563,3023000807,1148.44873046875,4,19,537.807739257813
"H18308-04-01","P18308-002",1,,325,325103,"Alito",32510306,"Barongin",0,18308,183,2014,3,"14",3,30,1,6,1,1,2204.83032226563,3023000808,3573.37646484375,4,29,5420.333984375
"H18309-04-01","P18309-003",1,,325,325103,"Alito",32510306,"Barongin",0,18309,183,2014,3,"15",3,30,1,6,1,1,2204.83032226563,3023000809,1390.04956054688,4,21,2075.80493164063
"H18309-04-01","P18309-002",1,,325,325103,"Alito",32510306,"Barongin",0,18309,183,2014,3,"15",3,30,1,6,1,1,2204.83032226563,3023000809,1390.04956054688,4,41,1472.3671875
"H18309-04-01","P18309-010",1,,325,325103,"Alito",32510306,"Barongin",0,18309,183,2014,3,"15",3,30,1,6,1,1,2204.83032226563,3023000809,1390.04956054688,4,28,2075.80493164063
"H18311-04-01","P18311-002",1,,325,325103,"Alito",32510306,"Barongin",0,18311,183,2014,4,"16",3,30,1,6,1,1,1102.41516113281,3023000811,4020.04858398438,4,38,4258.11279296875
"H18311-04-01","P18311-004",1,,325,325103,"Alito",32510306,"Barongin",0,18311,183,2014,4,"16",3,30,1,6,1,1,1102.41516113281,3023000811,4020.04858398438,4,17,1882.55102539063
"H18601-04-03","P18601-035",1,,302,302106,"Nambeiso",30210604,"Aornga",0,18601,186,2014,8,"29",3,30,1,6,1,1,551.207580566406,3023001601,0,4,35,0
"H18602-04-01","P18602-002",1,,302,302201,"Akokoro",30220105,"Awila",0,18602,186,2013,10,"06",3,30,1,6,1,1,2204.83032226563,3023001602,1025.19677734375,4,29,1555.08642578125
"H18604-04-01","P18604-002",1,,302,302201,"Akokoro",30220105,"Awila",0,18604,186,2013,10,"07",3,30,1,6,1,1,2204.83032226563,3023001604,1447.50842285156,4,40,1533.22875976563
"H18605-04-01","P18605-002",1,,302,302201,"Akokoro",30220105,"Awila",0,18605,186,2013,10,"06",3,30,1,6,1,1,2204.83032226563,3023001605,1654.29528808594,4,41,1752.26135253906
"H18605-04-01","P18605-006",1,,302,302201,"Akokoro",30220105,"Awila",0,18605,186,2013,10,"06",3,30,1,6,1,1,2204.83032226563,3023001605,1654.29528808594,4,17,774.690979003906
"H18606-04-01","P18606-003",1,,302,302201,"Akokoro",30220105,"Awila",0,18606,186,2014,3,"22",3,30,1,6,1,1,2204.83032226563,3023001606,2481.44287109375,4,18,1162.03637695313
"H18607-04-01","P18607-002",1,,302,302201,"Akokoro",30220105,"Awila",0,18607,186,2014,3,"22",3,30,1,6,1,1,2204.83032226563,3023001607,897.047180175781,4,26,1360.70056152344
"H18608-04-01","P18608-002",1,,302,302201,"Akokoro",30220105,"Awila",0,18608,186,2014,3,"23",3,30,1,6,1,1,2204.83032226563,3023001608,3075.59033203125,4,29,4665.2587890625
"H18610-04-01","P18610-016",1,,302,302201,"Akokoro",30220105,"Awila",0,18610,186,2014,3,"23",3,30,1,6,1,1,2204.83032226563,3023001610,0,4,22,0
"H18708-04-01","P18708-006",1,,302,302106,"Nambeiso",30210601,"Abuli",0,18708,187,2014,6,"27",3,30,1,6,1,1,2204.83032226563,3023001808,0,4,28,0
"H18712-04-01","P18712-003",1,,302,302101,"Abongomola",30210104,"Akali",0,18712,187,2013,12,"09",3,30,1,6,1,1,2204.83032226563,3023001812,2285.8515625,4,18,1070.44274902344
"H18712-04-01","P18712-002",1,,302,302101,"Abongomola",30210104,"Akali",0,18712,187,2013,12,"09",3,30,1,6,1,1,2204.83032226563,3023001812,2285.8515625,4,34,2421.21801757813
"H18801-04-01","P18801-002",1,,321,321106,"Kamdini",32110601,"Juma",0,18801,188,2013,10,"19",3,30,1,6,1,1,1102.41516113281,3213002101,6735.25927734375,4,40,7134.1162109375
"H18801-04-02","P18801-003",1,,321,321106,"Kamdini",32110601,"Juma",0,18801,188,2014,4,"09",3,30,1,6,1,1,1102.41516113281,,2619.267578125,4,19,1243.47973632813
"H18802-04-01","P18802-005",1,,321,321106,"Kamdini",32110601,"Juma",0,18802,188,2013,10,"19",3,30,1,6,1,1,2204.83032226563,3213002102,8606.7373046875,4,16,4030.45434570313
"H18803-04-01","P18803-001",1,,321,321106,"Kamdini",32110601,"Juma",0,18803,188,2013,10,"19",3,30,1,6,1,1,2204.83032226563,3213002103,6192.8916015625,4,35,6559.6298828125
"H18803-04-01","P18803-002",1,,321,321106,"Kamdini",32110601,"Juma",0,18803,188,2013,10,"19",3,30,1,6,1,1,2204.83032226563,3213002103,6192.8916015625,4,15,2900.07299804688
"H18804-04-01","P18804-001",1,,321,321106,"Kamdini",32110601,"Juma",0,18804,188,2014,4,"09",3,30,1,6,1,1,2204.83032226563,3213002104,6197.76904296875,4,41,6564.79638671875
"H18805-04-01","P18805-008",1,,321,321106,"Kamdini",32110601,"Juma",0,18805,188,2013,10,"18",3,30,1,6,1,1,2204.83032226563,3213002105,2938.83666992188,4,16,1376.22961425781
"H18805-04-01","P18805-001",1,,321,321106,"Kamdini",32110601,"Juma",0,18805,188,2013,10,"18",3,30,1,6,1,1,2204.83032226563,3213002105,2938.83666992188,4,36,3112.87231445313
"H18806-04-01","P18806-009",1,,321,321106,"Kamdini",32110601,"Juma",0,18806,188,2014,4,"08",3,30,1,6,1,1,734.943481445313,2321300210606,4667.8310546875,4,25,7080.474609375
"H18806-04-01","P18806-012",1,,321,321106,"Kamdini",32110601,"Juma",0,18806,188,2014,4,"08",3,30,1,6,1,1,734.943481445313,2321300210606,4667.8310546875,4,16,2185.90161132813
"H18806-04-02","P18806-017",1,,321,321109,"Myene",32110905,"Zuma",0,18806,188,2014,4,"09",3,30,1,6,1,1,734.943481445313,3213002106,0,4,25,0
"H18806-04-03","P18806-003",1,,321,321108,"Minakulu",32110803,"Atego",0,18806,188,2014,7,"03",3,30,1,6,1,1,734.943481445313,321300210601,0,4,24,0
"H18806-04-03","P18806-004",1,,321,321108,"Minakulu",32110803,"Atego",0,18806,188,2014,7,"03",3,30,1,6,1,1,734.943481445313,321300210601,0,4,16,0
"H18807-04-01","P18807-002",1,,321,321106,"Kamdini",32110601,"Juma",0,18807,188,2014,4,"08",3,30,1,6,1,1,1102.41516113281,3213002107,7347.09130859375,4,28,10971.6435546875
"H18807-04-02","P18807-004",1,,307,307203,"Ojwina",30720304,"Kakoge Ward",0,18807,188,2014,10,"20",3,30,1,6,1,1,1102.41516113281,,3428.642578125,4,21,5200.7919921875
"H18808-04-03","P18808-004",1,,321,321106,"Kamdini",32110605,"Zambia",0,18808,188,2014,10,"13",3,30,1,6,1,1,734.943481445313,,2868.91235351563,4,20,1342.54028320313
"H18809-04-01","P18809-002",1,,329,329104,"Ogwette",32910404,"Amunga",0,18809,188,2014,5,"27",3,30,1,6,1,1,2204.83032226563,3213002109,0,4,48,0
"H18810-04-01","P18810-002",1,,321,321106,"Kamdini",32110601,"Juma",0,18810,188,2014,4,"09",3,30,1,6,1,1,2204.83032226563,3213002110,2619.267578125,4,44,2774.37866210938
"H18902-04-01","P18902-003",1,,321,321105,"Iceme",32110505,"Orupu",0,18902,189,2014,1,"14",3,30,1,6,1,1,2204.83032226563,3213002302,693.034729003906,4,27,1034.9306640625
"H18904-04-01","P18904-002",1,,321,321105,"Iceme",32110505,"Orupu",0,18904,189,2014,1,"14",3,30,1,6,1,1,2204.83032226563,3213002304,7547.275390625,4,35,7994.21923828125
"H18904-04-01","P18904-003",1,,321,321105,"Iceme",32110505,"Orupu",0,18904,189,2014,1,"14",3,30,1,6,1,1,2204.83032226563,3213002304,7547.275390625,4,17,3534.31811523438
"H18905-04-01","P18905-001",1,,321,321105,"Iceme",32110505,"Orupu",0,18905,189,2014,7,"24",3,30,1,6,1,1,2204.83032226563,3213002305,4158.20849609375,4,32,4404.45458984375
"H18908-04-01","P18908-002",1,,321,321105,"Iceme",32110505,"Orupu",0,18908,189,2014,7,"25",3,30,1,6,1,1,2204.83032226563,3213002308,5390.91064453125,4,40,5710.15625
"H18910-04-01","P18910-002",1,,321,321105,"Iceme",32110505,"Orupu",0,18910,189,2014,7,"25",3,30,1,6,1,1,2204.83032226563,3213002310,4158.20849609375,4,42,4404.45458984375
"H19001-04-01","P19001-002",1,,321,321110,"Ngai",32111006,"Omach",0,19001,190,2013,11,"17",3,30,1,6,1,1,1102.41516113281,3213002801,10615.578125,4,41,11244.224609375
"H19001-04-02","P19001-008",1,,321,321110,"Ngai",32111005,"Okomo",0,19001,190,2013,11,"17",3,30,1,6,1,1,1102.41516113281,321300280103,0,4,21,0
"H19002-04-01","P19002-006",1,,321,321103,"Acaba",32110304,"Dogapio",0,19002,190,2013,11,"17",3,30,1,6,1,1,2204.83032226563,3213002802,4004.3427734375,4,18,1875.19616699219
"H19002-04-01","P19002-002",1,,321,321103,"Acaba",32110304,"Dogapio",0,19002,190,2013,11,"17",3,30,1,6,1,1,2204.83032226563,3213002802,4004.3427734375,4,45,4241.47705078125
"H19004-04-01","P19004-003",1,,321,321103,"Acaba",32110304,"Dogapio",0,19004,190,2013,11,"18",3,30,1,6,1,1,2204.83032226563,3213002804,4962.53759765625,4,19,2323.90966796875
"H19004-04-01","P19004-002",1,,321,321103,"Acaba",32110304,"Dogapio",0,19004,190,2013,11,"18",3,30,1,6,1,1,2204.83032226563,3213002804,4962.53759765625,4,37,5256.41552734375
"H19005-04-01","P19005-002",1,,321,321103,"Acaba",32110304,"Dogapio",0,19005,190,2013,11,"17",3,30,1,6,1,1,2204.83032226563,3213002805,3721.90307617188,4,32,3942.31127929688
"H19006-04-01","P19006-004",1,,321,321103,"Acaba",32110304,"Dogapio",0,19006,190,2013,11,"18",3,30,1,6,1,1,2204.83032226563,3213002806,1488.76123046875,4,24,2258.25170898438
